gcm,period_scenario,temp_ch_ipcc,mass_remaining
mpi-esm1-2-hr,2041-2060_ssp370,2.092677030991532,44.342718947234346
mpi-esm1-2-hr,2041-2060_ssp585,2.1396524250416253,53.82196125708036
mpi-esm1-2-hr,2061-2080_ssp126,1.695689895147091,60.08976904012492
mpi-esm1-2-hr,2061-2080_ssp370,2.718961154542893,38.54920878124767
mpi-esm1-2-hr,2061-2080_ssp585,2.950346953824412,43.7917435527087
mpi-esm1-2-hr,2081-2100_ssp126,1.6599956464695365,54.83505709832126
mpi-esm1-2-hr,2081-2100_ssp370,3.4545105505178424,31.71692641422355
mpi-esm1-2-hr,2081-2100_ssp585,3.9907986846486527,29.43199966502472
mri-esm2-0,1851-1870_hist,0.1909476951352631,118.85514567377288
mri-esm2-0,1901-1920_hist,0.2524779717488781,110.87767102525456
mri-esm2-0,1951-1970_hist,0.3826520320932922,109.97976597164627
mri-esm2-0,1995-2014_hist,0.9222489478058092,84.7102597715881
mri-esm2-0,2021-2040_ssp126,1.7263241376269964,48.27682556027575
mri-esm2-0,2021-2040_ssp370,1.7054887108734946,58.32231715143911
mri-esm2-0,2021-2040_ssp585,1.9117346788457827,51.450225965733054
mri-esm2-0,2041-2060_ssp126,1.996245046811256,50.24018228644002
mri-esm2-0,2041-2060_ssp370,2.404955505633247,40.37186294305404
mri-esm2-0,2041-2060_ssp585,2.687006726396547,29.034103683287967
mri-esm2-0,2061-2080_ssp126,2.0912659163195166,48.9721161075354
mri-esm2-0,2061-2080_ssp370,3.105613246951532,25.334700104831448
mri-esm2-0,2061-2080_ssp585,3.541685753482952,21.562795009854447
mri-esm2-0,2081-2100_ssp126,1.9477879408841847,53.572454914646194
mri-esm2-0,2081-2100_ssp370,3.811452139882864,17.808474651429595
mri-esm2-0,2081-2100_ssp585,4.5943250252311145,9.285897059235054
ukesm1-0-ll,1851-1870_hist,0.373094646035073,103.74358420968784
ukesm1-0-ll,1901-1920_hist,0.3535286605061203,109.58253043160322
ukesm1-0-ll,1951-1970_hist,0.2374210262441569,107.9273802892779
ukesm1-0-ll,1995-2014_hist,1.0587674077643272,81.50623322373157
ukesm1-0-ll,2021-2040_ssp126,2.1761438977250376,44.29580625285462
ukesm1-0-ll,2021-2040_ssp370,2.3233173057330725,45.89481462502105
ukesm1-0-ll,2021-2040_ssp585,2.3197325111266047,40.44909166303957
ukesm1-0-ll,2041-2060_ssp126,2.7398348752990143,28.89992805525205
ukesm1-0-ll,2041-2060_ssp370,3.414119753355767,17.71162455844798
ukesm1-0-ll,2041-2060_ssp585,3.646967337572662,16.331939522374153
ukesm1-0-ll,2061-2080_ssp126,2.951472321285355,25.20441840321967
ukesm1-0-ll,2061-2080_ssp370,4.439976778002009,8.872178409801625
ukesm1-0-ll,2061-2080_ssp585,5.23054329301376,5.855636321763794
ukesm1-0-ll,2081-2100_ssp126,3.038482494458876,22.01230131519448
ukesm1-0-ll,2081-2100_ssp370,5.840495049230714,2.948387615315293
ukesm1-0-ll,2081-2100_ssp585,6.884360785697311,1.0152666862219173
era5,2014-2023,1.2,64.2253094518188
