RGIId,AAR_mean,AAR_steady,disequilibrium
RGI60-13.48902,0.725746114,0.800683499,0.906408231
RGI60-13.48905,0.711953866,0.757528696,0.939837488
RGI60-13.48919,0.728435093,0.828583548,0.879132942
RGI60-13.48923,0.494485231,0.692977291,0.713566286
RGI60-13.48925,0.562911934,0.698998641,0.805311915
RGI60-13.48926,0.728984298,0.76465983,0.953344572
RGI60-13.48927,0.466038331,0.592039649,0.78717419
RGI60-13.48928,0.912553197,0.933123192,0.977955756
RGI60-13.48930,0.778491071,0.79198322,0.982964098
RGI60-13.48934,0.919116906,0.90811333,1.012116963
RGI60-13.48935,0.887336356,0.887915831,0.999347376
RGI60-13.48936,0.835996162,0.887599766,0.94186163
RGI60-13.48937,0.864197606,0.889609506,0.97143477
RGI60-13.48938,0.834741972,0.83802272,0.996085133
RGI60-13.48939,0.793673512,0.82347438,0.963810813
RGI60-13.48940,0.763884281,0.79781184,0.957474234
RGI60-13.48941,0.63157167,0.75372843,0.837930009
RGI60-13.48943,0.41470751,0.437115883,0.948735854
RGI60-13.48944,0.760888076,0.764023391,0.995896311
RGI60-13.48945,0.737128196,0.781520713,0.94319726
RGI60-13.48947,0.693888512,0.743953368,0.932704309
RGI60-13.48948,0.784937097,0.815922466,0.962024126
RGI60-13.48949,0.770755329,0.801888009,0.961175775
RGI60-13.48950,0.696666444,0.785385065,0.887038059
RGI60-13.48953,0.735264847,0.688639538,1.067706408
RGI60-13.48954,0.689598696,0.774049511,0.890897399
RGI60-13.48958,0.701579601,0.723345942,0.969908809
RGI60-13.48960,0.711049702,0.754162521,0.942833517
RGI60-13.48961,0.68374325,0.737077223,0.927641269
RGI60-13.48965,0.802274464,0.8787199,0.913003636
RGI60-13.48966,0.850870927,0.774673256,1.098361045
RGI60-13.48967,0.797898892,0.761624078,1.04762824
RGI60-13.48968,0.76839909,0.835976952,0.919163008
RGI60-13.48969,0.79664707,0.86172977,0.924474352
RGI60-13.48970,0.691701815,0.719355465,0.96155774
RGI60-13.48971,0.869440808,0.736325931,1.180782546
RGI60-13.48972,0.835473312,0.460054847,1.816029801
RGI60-13.48973,0.7683445,0.718952368,1.068700145
RGI60-13.48974,0.721403132,0.696517781,1.035728236
RGI60-13.48975,0.761414765,0.761635569,0.999710093
RGI60-13.48983,0.753087576,0.838092932,0.898572876
RGI60-13.48984,0.685246556,0.708667538,0.966950677
RGI60-13.48987,0.760518784,0.584933746,1.300179361
RGI60-13.48989,0.831658526,0.858534711,0.968695283
RGI60-13.48990,0.841991874,0.821273579,1.025227032
RGI60-13.48991,0.865295703,0.7989006,1.08310809
RGI60-13.48993,0.868694543,0.878720061,0.988590772
RGI60-13.49003,0.785467738,0.915231916,0.858217162
RGI60-13.49005,0.768883184,0.813452923,0.945209198
RGI60-13.49009,0.798282978,0.799127836,0.998942775
RGI60-13.49012,0.520897517,0.73210557,0.711506016
RGI60-13.49013,0.596673327,0.747254316,0.798487629
RGI60-13.49015,0.743801154,0.827988277,0.89832329
RGI60-13.49017,0.780520857,0.828052159,0.942598662
RGI60-13.49019,0.721528684,0.776467913,0.929244688
RGI60-13.49021,0.586971272,0.706674722,0.830610256
RGI60-13.49025,0.822214157,,
RGI60-13.49038,0.911817431,0.932961444,0.97733667
RGI60-13.49041,0.79486468,0.878305471,0.904997983
RGI60-13.49042,0.886724996,0.834882774,1.062095212
RGI60-13.49043,0.869708561,0.914966502,0.950535959
RGI60-13.49044,0.938850543,0.944226804,0.994306176
RGI60-13.49045,0.954870702,,
RGI60-13.49046,0.964009313,,
RGI60-13.49049,0.848320378,0.91206469,0.930109878
RGI60-13.49052,0.944596278,,
RGI60-13.49059,0.8492548,0.874569548,0.971054619
RGI60-13.49060,0.867374583,0.898335766,0.965534954
RGI60-13.49061,0.941301422,0.947071888,0.993907046
RGI60-13.49062,0.892228735,0.911599643,0.97875064
RGI60-13.49064,0.777496063,0.844267374,0.920912127
RGI60-13.49065,0.836249736,0.878467924,0.951941116
RGI60-13.49066,0.831718467,0.885057341,0.939733991
RGI60-13.49067,0.796854349,0.865497697,0.920689162
RGI60-13.49069,0.813203462,0.887956959,0.915814053
RGI60-13.49074,0.866296573,0.875338569,0.989670287
RGI60-13.49075,0.780932521,0.883705029,0.883702701
RGI60-13.49076,0.724487887,0.813874362,0.890171655
RGI60-13.49077,0.847865739,0.900825922,0.941209304
RGI60-13.49079,0.710201352,0.806399123,0.880707
RGI60-13.49080,0.845865167,0.902540501,0.937204665
RGI60-13.49081,0.703609599,0.830401393,0.847312643
RGI60-13.49083,0.748362179,0.854951076,0.875327489
RGI60-13.49084,0.758347352,0.840601037,0.902148961
RGI60-13.49085,0.711869852,0.733170513,0.970947194
RGI60-13.49088,0.652117558,0.825113322,0.790336963
RGI60-13.49090,0.834164484,0.8761438,0.952086272
RGI60-13.49092,0.837251908,0.863836664,0.969224789
RGI60-13.49095,0.83612754,0.881432309,0.948600966
RGI60-13.49097,0.84198857,0.851839437,0.98843577
RGI60-13.49099,0.770728393,0.871285185,0.88458797
RGI60-13.49100,0.919713113,0.939049678,0.979408369
RGI60-13.49102,0.807284833,0.867829604,0.930234265
RGI60-13.49107,0.650588807,0.772501034,0.842185031
RGI60-13.49110,0.791278423,0.796735975,0.993150112
RGI60-13.49111,0.825768541,0.884353418,0.933753999
RGI60-13.49113,0.825181447,0.870804583,0.947608066
RGI60-13.49115,0.473671535,0.493106046,0.960587563
RGI60-13.49121,0.789075778,0.876600872,0.900153996
RGI60-13.49122,0.753910209,0.821095614,0.918175905
RGI60-13.49124,0.71755843,0.76000993,0.944143493
RGI60-13.49131,0.686608396,0.780059372,0.880200175
RGI60-13.49132,0.524297465,0.676605353,0.774894053
RGI60-13.49141,0.895378924,0.913462958,0.980202773
RGI60-13.49145,0.945384344,,
RGI60-13.49146,0.84954317,0.903144128,0.940650715
RGI60-13.49166,0.859955818,0.84419414,1.018670678
RGI60-13.49182,0.470202469,0.55894269,0.841235563
RGI60-13.49183,0.699643717,0.787110653,0.888875934
RGI60-13.49184,0.498193578,0.614918194,0.810178627
RGI60-13.49185,0.597194294,0.646048964,0.924379308
RGI60-13.49186,0.820268614,0.84975676,0.965298132
RGI60-13.49187,0.716774311,0.750604091,0.954929929
RGI60-13.49189,0.554154949,0.67881132,0.816360796
RGI60-13.49190,0.525023269,0.627574782,0.836590768
RGI60-13.49191,0.69804046,0.785263522,0.888925107
RGI60-13.49192,0.669272442,0.747516753,0.895327682
RGI60-13.49193,0.802808132,0.843427568,0.951840042
RGI60-13.49194,0.699322295,0.774466544,0.902972892
RGI60-13.49195,0.602872774,,
RGI60-13.49197,0.83041347,0.842927195,0.985154441
RGI60-13.49198,0.63543822,0.720110578,0.882417561
RGI60-13.49199,0.814891612,0.843713607,0.965839125
RGI60-13.49205,0.645163632,0.756207651,0.85315671
RGI60-13.49206,0.466822169,0.681465929,0.685026425
RGI60-13.49207,0.660174034,0.763928982,0.864182469
RGI60-13.49208,0.676142687,0.763343342,0.885764833
RGI60-13.49209,0.640249241,0.701976034,0.912067093
RGI60-13.49210,0.632347618,0.798761348,0.791660262
RGI60-13.49212,0.56666386,0.707610509,0.800813233
RGI60-13.49213,0.572133466,0.707384617,0.808801114
RGI60-13.49217,0.783625488,0.855749231,0.9157186
RGI60-13.49218,0.80367072,0.812008218,0.98973225
RGI60-13.49219,0.760589852,0.831822208,0.914365889
RGI60-13.49220,0.711275939,0.747444385,0.951610518
RGI60-13.49222,0.691243174,0.718190306,0.96247912
RGI60-13.49225,0.683400215,0.783339998,0.872418385
RGI60-13.49226,0.669192104,0.731050496,0.915384242
RGI60-13.49227,0.786129906,0.81791452,0.961139443
RGI60-13.49228,0.717192659,0.763772775,0.939013124
RGI60-13.49236,0.641101899,0.75728111,0.846583773
RGI60-13.49237,0.727609248,0.756253285,0.962123752
RGI60-13.49238,0.749958252,0.817151502,0.917771368
RGI60-13.49244,0.681352401,0.821301828,0.829600493
RGI60-13.49248,0.710432413,0.822263094,0.863996473
RGI60-13.49249,0.59903326,0.694703894,0.862285738
RGI60-13.49250,0.653714546,0.736752969,0.887291362
RGI60-13.49251,0.686863619,0.774578326,0.886758119
RGI60-13.49252,0.67536142,0.796903731,0.847481814
RGI60-13.49257,0.703100053,0.695797274,1.010495556
RGI60-13.49258,0.614154115,0.721822416,0.850838241
RGI60-13.49259,0.718052646,0.817888115,0.877935054
RGI60-13.49261,0.663688525,0.829239919,0.800357665
RGI60-13.49262,0.737929878,0.825139241,0.89430952
RGI60-13.49263,0.773589853,0.882108796,0.876977825
RGI60-13.49264,0.6366119,0.7329926,0.868510678
RGI60-13.49265,0.674882847,0.800831294,0.842727866
RGI60-13.49266,0.699520184,0.759793237,0.920671768
RGI60-13.49269,0.545284211,0.739524468,0.73734438
RGI60-13.49270,0.785862451,0.831598678,0.945002044
RGI60-13.49271,0.699656631,0.804487678,0.869692166
RGI60-13.49272,0.648167835,0.735424318,0.881352193
RGI60-13.49277,0.628973896,0.802226716,0.784035091
RGI60-13.49278,0.586215929,0.759138541,0.77221205
RGI60-13.49279,0.755990639,0.86041749,0.878632348
RGI60-13.49282,0.696555768,0.630903079,1.10406145
RGI60-13.49285,0.79440039,0.837965901,0.948010401
RGI60-13.49286,0.561808558,0.765065866,0.734327046
RGI60-13.49287,0.861580124,0.900493607,0.956786498
RGI60-13.49288,0.724173935,0.930294275,0.778435334
RGI60-13.49289,0.803507159,0.885133969,0.907780276
RGI60-13.49290,0.785467239,0.869048937,0.903823946
RGI60-13.49291,0.847546434,0.863062162,0.982022467
RGI60-13.49292,0.941416396,0.893131305,1.054062701
RGI60-13.49293,0.605331953,0.752603377,0.804317349
RGI60-13.49294,0.879433724,0.904354221,0.972443876
RGI60-13.49295,0.903257459,0.872838479,1.034850641
RGI60-13.49296,0.922532736,0.932282501,0.989542049
RGI60-13.49298,0.654052732,0.819203437,0.798400864
RGI60-13.49300,0.888811184,0.917371446,0.968867287
RGI60-13.49301,0.540029485,0.693327519,0.778895212
RGI60-13.49305,0.791221446,0.81901708,0.966062205
RGI60-13.49306,0.665352511,0.698155432,0.953014873
RGI60-13.49307,0.698503599,0.757950929,0.921568366
RGI60-13.49308,0.706848857,0.772941797,0.914491699
RGI60-13.49310,0.758458322,0.814920136,0.930714911
RGI60-13.49312,0.736050762,,
RGI60-13.49313,0.856343814,0.829985162,1.03175798
RGI60-13.49314,0.853491698,0.884845855,0.964565402
RGI60-13.49322,0.782387676,0.801368088,0.976314989
RGI60-13.49323,0.806262006,0.810881621,0.994302973
RGI60-13.49324,0.883551784,0.844715533,1.045975538
RGI60-13.49327,0.791119298,0.817576467,0.967639517
RGI60-13.49328,0.465438454,0.632843098,0.735472119
RGI60-13.49331,0.886016257,0.908817255,0.97491135
RGI60-13.49332,0.931413222,,
RGI60-13.49333,0.927169296,0.948186712,0.977834096
RGI60-13.49336,0.733442654,0.794710714,0.922905205
RGI60-13.49337,0.764827792,0.826718835,0.925136527
RGI60-13.49338,0.400115115,0.603440024,0.663056972
RGI60-13.49339,0.801919356,0.854029084,0.938983661
RGI60-13.49344,0.830766904,0.846687053,0.981197127
RGI60-13.49345,0.679837835,0.752833305,0.903039
RGI60-13.49346,0.652554243,0.895277255,0.72888509
RGI60-13.49348,0.73819867,0.819859474,0.900396584
RGI60-13.49349,0.955321527,,
RGI60-13.49350,0.817083265,0.849871539,0.961419729
RGI60-13.49352,0.933007718,0.936883327,0.995863296
RGI60-13.49353,0.744052762,0.829878062,0.896580831
RGI60-13.49354,0.848190127,0.900658845,0.941744071
RGI60-13.49355,0.832375829,0.888148268,0.937203684
RGI60-13.49356,0.90437617,0.914709737,0.988702901
RGI60-13.49364,0.871810219,0.843641891,1.033388963
RGI60-13.49366,0.784776762,0.816593748,0.961036946
RGI60-13.49367,0.79595426,0.834921097,0.95332872
RGI60-13.49370,0.834810289,0.883651378,0.944728102
RGI60-13.49371,0.820569755,0.841314865,0.975342038
RGI60-13.49374,0.806368308,0.710915864,1.134266865
RGI60-13.49376,0.805035162,0.796079722,1.011249425
RGI60-13.49377,0.750321235,0.756343137,0.992038135
RGI60-13.49384,0.7128945,0.862845225,0.826213647
RGI60-13.49386,0.741312332,0.875936585,0.84630822
RGI60-13.49387,0.898322682,,
RGI60-13.49391,0.781012938,0.76793426,1.017030986
RGI60-13.49392,0.68302526,0.646738373,1.05610752
RGI60-13.49394,0.869405224,0.873893038,0.994864572
RGI60-13.49395,0.797756486,0.87600191,0.910678934
RGI60-13.49396,0.631446611,0.770431963,0.819600745
RGI60-13.49399,0.882340952,0.937202631,0.941462308
RGI60-13.49401,0.772862981,0.949603891,0.813879333
RGI60-13.49402,0.885718453,,
RGI60-13.49403,0.652506215,0.788292729,0.827746078
RGI60-13.49405,0.53054039,,
RGI60-13.49407,0.690541902,0.756602047,0.912688387
RGI60-13.49408,0.742781251,0.853321461,0.870458889
RGI60-13.49409,0.6429441,0.821770019,0.782389336
RGI60-13.49410,0.682767469,0.688811143,0.991225934
RGI60-13.49411,0.566643102,0.81882331,0.692021215
RGI60-13.49412,0.541644297,0.579364728,0.934893463
RGI60-13.49414,0.890461929,0.821935435,1.083372113
RGI60-13.49415,0.809134298,0.869978074,0.930062862
RGI60-13.49417,0.688469451,0.780703714,0.881857532
RGI60-13.49418,0.78219058,0.869682623,0.899397734
RGI60-13.49419,0.80901747,0.871728165,0.928061639
RGI60-13.49421,0.743346424,0.838929134,0.886065812
RGI60-13.49424,0.729039168,0.77288728,0.943267131
RGI60-13.49425,0.610504211,0.61613114,0.990867319
RGI60-13.49430,0.736465245,0.775240565,0.949982855
RGI60-13.49432,0.59539093,0.640255544,0.929927019
RGI60-13.49434,0.72623662,0.715302654,1.015285791
RGI60-13.49435,0.536653533,0.574533835,0.934067762
RGI60-13.49445,0.598696834,0.695662341,0.860614121
RGI60-13.49446,0.647240028,0.675274461,0.958484388
RGI60-13.49447,0.766524869,0.747151085,1.025930208
RGI60-13.49448,0.890916315,0.878041653,1.014662929
RGI60-13.49449,0.615719437,0.716240967,0.859654034
RGI60-13.49450,0.666465831,0.828484298,0.804439906
RGI60-13.49451,0.619633815,0.653405081,0.948314962
RGI60-13.49452,0.662056658,0.690269585,0.959127668
RGI60-13.49472,0.62727795,0.74025857,0.847376816
RGI60-13.49473,0.74349537,0.767039562,0.969305114
RGI60-13.49476,0.736341661,0.804586156,0.915180625
RGI60-13.49482,0.782044278,0.65408218,1.195636116
RGI60-13.49487,0.746642568,0.829250079,0.900382873
RGI60-13.49494,0.703402036,0.757561891,0.928507683
RGI60-13.49500,0.70809101,0.807543827,0.8768453
RGI60-13.49521,0.705473802,0.80382443,0.87764663
RGI60-13.49531,0.738038356,0.800799507,0.921626887
RGI60-13.49532,0.780139836,0.85009196,0.917712285
RGI60-13.49536,0.668903959,0.764462791,0.874998714
RGI60-13.49537,0.688383059,0.870313586,0.790959799
RGI60-13.49540,0.674687238,0.739491076,0.912366978
RGI60-13.49541,0.829975962,0.80537179,1.03055008
RGI60-13.49542,0.742386931,0.758754699,0.978428116
RGI60-13.49549,0.733768035,0.745399798,0.98439527
RGI60-13.49550,0.783432209,0.848490739,0.923324407
RGI60-13.49551,0.756097142,0.796463443,0.949318074
RGI60-13.49555,0.674327106,0.721684417,0.934379474
RGI60-13.49556,0.582172284,0.772973568,0.753159368
RGI60-13.49563,0.750043517,0.804546841,0.932255872
RGI60-13.49564,0.596880509,0.658017575,0.907089008
RGI60-13.49570,0.715292044,0.768167838,0.931166353
RGI60-13.49573,0.659783389,0.755284721,0.873555854
RGI60-13.49574,0.777986233,0.864455891,0.899972157
RGI60-13.49576,0.668751229,0.720911775,0.927646422
RGI60-13.49577,0.774406673,0.840782224,0.921055002
RGI60-13.49579,0.776322784,0.835716918,0.92893032
RGI60-13.49582,0.718081116,0.812257328,0.884056186
RGI60-13.49583,0.710034968,0.781325066,0.908757441
RGI60-13.49584,0.781245144,0.816036519,0.957365419
RGI60-13.49587,0.60067574,0.742619638,0.808860566
RGI60-13.49591,0.549222597,0.692655352,0.792923342
RGI60-13.49596,0.645590234,0.738146307,0.874610125
RGI60-13.49597,0.698078635,0.719369911,0.970402882
RGI60-13.49599,0.765714686,0.830016643,0.922529316
RGI60-13.49600,0.845631294,0.915382395,0.923801133
RGI60-13.49601,0.736189283,0.841284281,0.875077901
RGI60-13.49604,0.761048903,0.811034578,0.938368011
RGI60-13.49605,0.791224757,0.853551837,0.926979151
RGI60-13.49608,0.86719219,0.767499411,1.129892972
RGI60-13.49622,0.71112463,0.794630895,0.894911883
RGI60-13.49627,0.704956684,0.799834136,0.881378591
RGI60-13.49631,0.582593728,0.68937696,0.845101827
RGI60-13.49632,0.747974761,0.756815868,0.988318022
RGI60-13.49639,0.725216509,0.794579602,0.912704664
RGI60-13.49642,0.423589998,0.531989384,0.79623769
RGI60-13.49643,0.3533922,0.804374038,0.439338149
RGI60-13.49644,0.506983236,0.716813077,0.707273977
RGI60-13.49645,0.419442694,0.521012072,0.805053696
RGI60-13.49647,0.627163661,0.513101197,1.222300134
RGI60-13.49648,0.499848879,0.343383467,1.455657967
RGI60-13.49649,0.504369668,0.617007104,0.81744548
RGI60-13.49650,0.469297315,0.484249383,0.969123207
RGI60-13.49651,0.708797914,0.701498911,1.010404868
RGI60-13.49652,0.529109061,0.556260376,0.951189557
RGI60-13.49654,0.671212635,0.724100751,0.92696028
RGI60-13.49655,0.592715968,0.60960666,0.972292475
RGI60-13.49659,0.457901695,0.749807207,0.610692577
RGI60-13.49660,0.542288087,0.808677656,0.670586213
RGI60-13.49684,0.64903551,0.897270831,0.723344042
RGI60-13.49687,0.670868627,0.889323561,0.754358319
RGI60-13.49692,0.69122737,0.948926961,0.728430531
RGI60-13.49695,0.532285896,0.660735841,0.805595614
RGI60-13.49700,0.635458493,0.67899904,0.935875392
RGI60-13.49701,0.608157687,0.799164327,0.760992033
RGI60-13.49702,0.712907062,0.888793941,0.802106123
RGI60-13.49703,0.672032894,0.864717,0.777170906
RGI60-13.49704,0.436640758,0.592863015,0.736495189
RGI60-13.49705,0.486305837,0.712162636,0.682857836
RGI60-13.49706,0.559588389,0.583315453,0.959323787
RGI60-13.49707,0.583736865,0.814952624,0.71628319
RGI60-13.49716,0.52914215,0.441409815,1.198754835
RGI60-13.49724,0.590814468,0.719886889,0.820704581
RGI60-13.49726,0.67882212,0.883678282,0.768177893
RGI60-13.49728,0.499995718,0.878314014,0.569267609
RGI60-13.49729,0.680038451,0.6341495,1.072362985
RGI60-13.49734,0.419522633,0.532575538,0.787724188
RGI60-13.49736,0.294383496,0.431506761,0.682222209
RGI60-13.49738,0.579611726,0.633254272,0.915290669
RGI60-13.49741,0.548630673,0.689162666,0.796082986
RGI60-13.49744,0.484685843,0.601258618,0.806118745
RGI60-13.49747,0.471359341,0.662970201,0.710981188
RGI60-13.49748,0.541772204,0.861179727,0.629104688
RGI60-13.49751,0.531083296,0.769404179,0.690252679
RGI60-13.49754,0.49784291,0.657392612,0.757299216
RGI60-13.49756,0.474195674,0.68535944,0.691893401
RGI60-13.49762,0.627797551,0.816052957,0.769309818
RGI60-13.49765,0.799764867,0.86881907,0.920519466
RGI60-13.49768,0.722913664,0.870154355,0.830787848
RGI60-13.49769,0.64131723,0.824966023,0.777386234
RGI60-13.49770,0.585204491,0.764351217,0.765622501
RGI60-13.49772,0.745608459,0.791216729,0.942356793
RGI60-13.49775,0.499550706,0.78964804,0.632624512
RGI60-13.49776,0.814893103,0.889505208,0.916119541
RGI60-13.49777,0.656628403,0.733824134,0.8948035
RGI60-13.49780,0.667027173,0.76876017,0.867666144
RGI60-13.49783,0.830886835,0.876810678,0.947623993
RGI60-13.49785,0.770198415,0.808438243,0.952699136
RGI60-13.49789,0.681282313,0.849297869,0.802171226
RGI60-13.49791,0.796868396,0.874172225,0.911569108
RGI60-13.49792,0.744433858,0.870566901,0.8551139
RGI60-13.49794,0.877646583,0.874845761,1.003201504
RGI60-13.49795,0.795473195,0.813018988,0.978418963
RGI60-13.49797,0.876012758,,
RGI60-13.49798,0.645341793,0.707365162,0.912317751
RGI60-13.49799,0.716371557,0.848776878,0.844004562
RGI60-13.49800,0.79551027,0.856327173,0.928979361
RGI60-13.49801,0.665720208,0.75822146,0.878002329
RGI60-13.49805,0.742558851,0.773869844,0.959539717
RGI60-13.49806,0.770943146,0.847697108,0.909455911
RGI60-13.49808,0.846215287,0.919312042,0.920487547
RGI60-13.49812,0.82218389,0.88531983,0.928685727
RGI60-13.49815,0.665752258,0.782899879,0.850367047
RGI60-13.49818,0.700702621,0.748638765,0.935968927
RGI60-13.49820,0.706831699,0.663566872,1.065200403
RGI60-13.49821,0.750657274,,
RGI60-13.49822,0.845570973,0.907456859,0.931802945
RGI60-13.49833,0.833035407,0.90484175,0.920642098
RGI60-13.49835,0.70770008,0.840098966,0.842400846
RGI60-13.49836,0.638472371,0.754348229,0.846389435
RGI60-13.49838,0.545156493,,
RGI60-13.49839,0.485100413,0.561752156,0.863548822
